FY,CDCWk,WkNum,WkStart,Disease,Metric,Count,Rate,ThisWk,LastWk,Update Date,End Date,WkStrtActual,WkEndActual,extraction_date,source,workbook_name,hyper_file
21_22,35,9,8/27/23,Flu,Cases,11,0.331784603,,,7/10/24,6/29/24,8/29/21,9/4/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,35,9,8/27/23,RSV,Cases,17,0.517140783,0,0,7/10/24,6/29/24,8/27/23,9/2/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,35,9,8/27/23,Flu,Cases,37,1.125541705,,,7/10/24,6/29/24,8/28/22,9/3/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,35,9,8/27/23,RSV,Cases,40,1.216801843,,,7/10/24,6/29/24,8/28/22,9/3/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,35,9,8/27/23,RSV,Cases,51,1.538274069,,,7/10/24,6/29/24,8/29/21,9/4/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,35,9,8/27/23,Flu,Cases,52,1.581842396,0,0,7/10/24,6/29/24,8/27/23,9/2/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,35,9,8/27/23,COVID,Cases,2046,61.19614231,,,7/10/24,6/29/24,8/23/20,8/29/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,35,9,8/27/23,COVID,Cases,2118,64.4296576,0,0,7/10/24,6/29/24,8/27/23,9/2/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,35,9,8/27/23,COVID,Cases,3850,117.1171774,,,7/10/24,6/29/24,8/28/22,9/3/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,35,9,8/27/23,COVID,Cases,7197,217.0776171,,,7/10/24,6/29/24,8/29/21,9/4/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,36,10,9/3/23,Flu,Cases,0,0,,,7/10/24,6/29/24,8/30/20,9/5/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,36,10,9/3/23,RSV,Cases,0,0,,,7/10/24,6/29/24,8/30/20,9/5/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,36,10,9/3/23,Flu,Cases,14,0.422271313,,,7/10/24,6/29/24,9/5/21,9/11/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,36,10,9/3/23,RSV,Cases,27,0.821341244,0,0,7/10/24,6/29/24,9/3/23,9/9/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,36,10,9/3/23,Flu,Cases,43,1.308061981,,,7/10/24,6/29/24,9/4/22,9/10/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,36,10,9/3/23,Flu,Cases,43,1.308061981,0,0,7/10/24,6/29/24,9/3/23,9/9/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,36,10,9/3/23,RSV,Cases,58,1.749409725,,,7/10/24,6/29/24,9/5/21,9/11/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,36,10,9/3/23,RSV,Cases,58,1.764362673,,,7/10/24,6/29/24,9/4/22,9/10/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,36,10,9/3/23,COVID,Cases,1928,58.64984884,0,0,7/10/24,6/29/24,9/3/23,9/9/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,36,10,9/3/23,COVID,Cases,2394,71.60487033,,,7/10/24,6/29/24,8/30/20,9/5/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,36,10,9/3/23,COVID,Cases,3051,92.81156059,,,7/10/24,6/29/24,9/4/22,9/10/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,36,10,9/3/23,COVID,Cases,5513,166.2844106,,,7/10/24,6/29/24,9/5/21,9/11/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,37,11,9/10/23,RSV,Cases,0,0,,,7/10/24,6/29/24,9/6/20,9/12/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,37,11,9/10/23,Flu,Cases,3,0.089730414,,,7/10/24,6/29/24,9/6/20,9/12/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,37,11,9/10/23,Flu,Cases,16,0.482595786,,,7/10/24,6/29/24,9/12/21,9/18/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,37,11,9/10/23,RSV,Cases,28,0.85176129,0,0,7/10/24,6/29/24,9/10/23,9/16/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,37,11,9/10/23,RSV,Cases,47,1.417625122,,,7/10/24,6/29/24,9/12/21,9/18/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,37,11,9/10/23,Flu,Cases,48,1.460162212,0,0,7/10/24,6/29/24,9/10/23,9/16/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,37,11,9/10/23,RSV,Cases,70,2.129403226,,,7/10/24,6/29/24,9/11/22,9/17/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,37,11,9/10/23,Flu,Cases,79,2.40318364,,,7/10/24,6/29/24,9/11/22,9/17/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,37,11,9/10/23,COVID,Cases,1663,50.58853663,0,0,7/10/24,6/29/24,9/10/23,9/16/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,37,11,9/10/23,COVID,Cases,2024,60.53811927,,,7/10/24,6/29/24,9/6/20,9/12/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,37,11,9/10/23,COVID,Cases,2947,89.6478758,,,7/10/24,6/29/24,9/11/22,9/17/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,37,11,9/10/23,COVID,Cases,4668,140.7973206,,,7/10/24,6/29/24,9/12/21,9/18/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,38,12,9/17/23,Flu,Cases,0,0,,,7/10/24,6/29/24,9/13/20,9/19/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,38,12,9/17/23,RSV,Cases,0,0,,,7/10/24,6/29/24,9/13/20,9/19/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,38,12,9/17/23,Flu,Cases,12,0.36194684,,,7/10/24,6/29/24,9/19/21,9/25/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,38,12,9/17/23,RSV,Cases,30,0.912601382,0,0,7/10/24,6/29/24,9/17/23,9/23/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,38,12,9/17/23,Flu,Cases,55,1.673102534,0,0,7/10/24,6/29/24,9/17/23,9/23/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,38,12,9/17/23,RSV,Cases,76,2.292329985,,,7/10/24,6/29/24,9/19/21,9/25/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,38,12,9/17/23,Flu,Cases,107,3.254944931,,,7/10/24,6/29/24,9/18/22,9/24/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,38,12,9/17/23,RSV,Cases,120,3.65040553,,,7/10/24,6/29/24,9/18/22,9/24/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,38,12,9/17/23,COVID,Cases,1449,44.07864677,0,0,7/10/24,6/29/24,9/17/23,9/23/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,38,12,9/17/23,COVID,Cases,2088,62.45236811,,,7/10/24,6/29/24,9/13/20,9/19/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,38,12,9/17/23,COVID,Cases,2812,85.54116958,,,7/10/24,6/29/24,9/18/22,9/24/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,38,12,9/17/23,COVID,Cases,3813,115.0086083,,,7/10/24,6/29/24,9/19/21,9/25/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,39,13,9/24/23,Flu,Cases,0,0,,,7/10/24,6/29/24,9/20/20,9/26/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,39,13,9/24/23,RSV,Cases,0,0,,,7/10/24,6/29/24,9/20/20,9/26/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,39,13,9/24/23,Flu,Cases,21,0.633406969,,,7/10/24,6/29/24,9/26/21,10/2/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,39,13,9/24/23,RSV,Cases,44,1.338482028,0,0,7/10/24,6/29/24,9/24/23,9/30/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,39,13,9/24/23,Flu,Cases,51,1.55142235,0,0,7/10/24,6/29/24,9/24/23,9/30/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,39,13,9/24/23,RSV,Cases,66,1.990707618,,,7/10/24,6/29/24,9/26/21,10/2/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,39,13,9/24/23,RSV,Cases,180,5.475608294,,,7/10/24,6/29/24,9/25/22,10/1/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,39,13,9/24/23,Flu,Cases,206,6.266529493,,,7/10/24,6/29/24,9/25/22,10/1/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,39,13,9/24/23,COVID,Cases,1187,36.1085947,0,0,7/10/24,6/29/24,9/24/23,9/30/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,39,13,9/24/23,COVID,Cases,2079,62.18317686,,,7/10/24,6/29/24,9/20/20,9/26/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,39,13,9/24/23,COVID,Cases,2474,75.259194,,,7/10/24,6/29/24,9/25/22,10/1/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,39,13,9/24/23,COVID,Cases,3687,111.2081665,,,7/10/24,6/29/24,9/26/21,10/2/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,40,14,10/1/23,RSV,Cases,0,0,,,7/10/24,6/29/24,9/27/20,10/3/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,40,14,10/1/23,Flu,Cases,2,0.059820276,,,7/10/24,6/29/24,9/27/20,10/3/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,40,14,10/1/23,Flu,Cases,32,0.965191572,,,7/10/24,6/29/24,10/3/21,10/9/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,40,14,10/1/23,RSV,Cases,59,1.794782719,0,0,7/10/24,6/29/24,10/1/23,10/7/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,40,14,10/1/23,RSV,Cases,79,2.382816694,,,7/10/24,6/29/24,10/3/21,10/9/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,40,14,10/1/23,Flu,Cases,92,2.798644239,0,0,7/10/24,6/29/24,10/1/23,10/7/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,40,14,10/1/23,RSV,Cases,254,7.726691704,,,7/10/24,6/29/24,10/2/22,10/8/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,40,14,10/1/23,Flu,Cases,304,9.247694008,,,7/10/24,6/29/24,10/2/22,10/8/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,40,14,10/1/23,COVID,Cases,1045,31.78894815,0,0,7/10/24,6/29/24,10/1/23,10/7/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,40,14,10/1/23,COVID,Cases,2045,62.20899423,,,7/10/24,6/29/24,10/2/22,10/8/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,40,14,10/1/23,COVID,Cases,2111,63.14030128,,,7/10/24,6/29/24,9/27/20,10/3/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,40,14,10/1/23,COVID,Cases,3427,103.365985,,,7/10/24,6/29/24,10/3/21,10/9/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,41,15,10/8/23,RSV,Cases,0,0,,,7/10/24,6/29/24,10/4/20,10/10/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,41,15,10/8/23,Flu,Cases,2,0.059820276,,,7/10/24,6/29/24,10/4/20,10/10/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,41,15,10/8/23,Flu,Cases,17,0.512758023,,,7/10/24,6/29/24,10/10/21,10/16/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,41,15,10/8/23,RSV,Cases,57,1.733942627,0,0,7/10/24,6/29/24,10/8/23,10/14/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,41,15,10/8/23,Flu,Cases,94,2.859484332,0,0,7/10/24,6/29/24,10/8/23,10/14/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,41,15,10/8/23,RSV,Cases,97,2.925736954,,,7/10/24,6/29/24,10/10/21,10/16/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,41,15,10/8/23,RSV,Cases,372,11.31625714,,,7/10/24,6/29/24,10/9/22,10/15/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,41,15,10/8/23,Flu,Cases,591,17.97824723,,,7/10/24,6/29/24,10/9/22,10/15/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,41,15,10/8/23,COVID,Cases,868,26.4046,0,0,7/10/24,6/29/24,10/8/23,10/14/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,41,15,10/8/23,COVID,Cases,1831,55.69910437,,,7/10/24,6/29/24,10/9/22,10/15/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,41,15,10/8/23,COVID,Cases,2290,68.49421598,,,7/10/24,6/29/24,10/4/20,10/10/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,41,15,10/8/23,COVID,Cases,3257,98.23840473,,,7/10/24,6/29/24,10/10/21,10/16/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,42,16,10/15/23,RSV,Cases,0,0,,,7/10/24,6/29/24,10/11/20,10/17/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,42,16,10/15/23,Flu,Cases,1,0.029910138,,,7/10/24,6/29/24,10/11/20,10/17/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,42,16,10/15/23,Flu,Cases,15,0.45243355,,,7/10/24,6/29/24,10/17/21,10/23/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,42,16,10/15/23,RSV,Cases,87,2.624114588,,,7/10/24,6/29/24,10/17/21,10/23/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,42,16,10/15/23,Flu,Cases,89,2.707384101,0,0,7/10/24,6/29/24,10/15/23,10/21/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,42,16,10/15/23,RSV,Cases,89,2.707384101,0,0,7/10/24,6/29/24,10/15/23,10/21/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,42,16,10/15/23,RSV,Cases,442,13.44566037,,,7/10/24,6/29/24,10/16/22,10/22/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,42,16,10/15/23,COVID,Cases,789,24.00141636,0,0,7/10/24,6/29/24,10/15/23,10/21/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,42,16,10/15/23,Flu,Cases,868,26.4046,,,7/10/24,6/29/24,10/16/22,10/22/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,42,16,10/15/23,COVID,Cases,1907,58.01102788,,,7/10/24,6/29/24,10/16/22,10/22/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,42,16,10/15/23,COVID,Cases,2143,64.09742569,,,7/10/24,6/29/24,10/11/20,10/17/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,42,16,10/15/23,COVID,Cases,3628,109.4285945,,,7/10/24,6/29/24,10/17/21,10/23/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,43,17,10/22/23,RSV,Cases,0,0,,,7/10/24,6/29/24,10/18/20,10/24/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,43,17,10/22/23,Flu,Cases,4,0.119640552,,,7/10/24,6/29/24,10/18/20,10/24/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,43,17,10/22/23,Flu,Cases,33,0.995353809,,,7/10/24,6/29/24,10/24/21,10/30/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,43,17,10/22/23,RSV,Cases,88,2.654276824,,,7/10/24,6/29/24,10/24/21,10/30/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,43,17,10/22/23,RSV,Cases,109,3.315785023,0,0,7/10/24,6/29/24,10/22/23,10/28/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,43,17,10/22/23,Flu,Cases,144,4.380486636,0,0,7/10/24,6/29/24,10/22/23,10/28/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,43,17,10/22/23,RSV,Cases,562,17.0960659,,,7/10/24,6/29/24,10/23/22,10/29/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
23_24,43,17,10/22/23,COVID,Cases,728,22.14579355,0,0,7/10/24,6/29/24,10/22/23,10/28/23,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,43,17,10/22/23,Flu,Cases,1202,36.56489539,,,7/10/24,6/29/24,10/23/22,10/29/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
22_23,43,17,10/22/23,COVID,Cases,1999,60.80967211,,,7/10/24,6/29/24,10/23/22,10/29/22,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
20_21,43,17,10/22/23,COVID,Cases,2526,75.55300854,,,7/10/24,6/29/24,10/18/20,10/24/20,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
21_22,43,17,10/22/23,COVID,Cases,3574,107.7998337,,,7/10/24,6/29/24,10/24/21,10/30/21,2025-08-12T21:30:57.876392,sandiego_epidemiology_tableau,sandiego_epidemiology,Demo_Percent+ (COVID Flu RSV Tableau Output_2).hyper
